gsr,heart_rate,temperature,emotion,median gsr,median heart_rate,median temp,date_time,id_user,gender
110,95,29.3,Fearful,81,93,28.9,05/04/2022 13:50:04,6,M
122,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:02,6,M
122,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:02,6,M
124,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:00,6,M
124,93,29.3,Fearful,81,93,28.9,05/04/2022 13:50:00,6,M
126,93,29.5,Fearful,81,93,28.9,05/04/2022 13:49:58,6,M
126,93,29.5,Fearful,81,93,28.9,05/04/2022 13:49:58,6,M
122,93,29.5,Fearful,81,93,28.9,05/04/2022 13:49:57,6,M
122,93,29.5,Fearful,81,93,28.9,05/04/2022 13:49:57,6,M
120,93,29.5,Fearful,81,93,28.9,05/04/2022 13:49:55,6,M
120,93,29.5,Fearful,81,93,28.9,05/04/2022 13:49:55,6,M
119,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:53,6,M
119,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:53,6,M
117,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:51,6,M
117,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:51,6,M
113,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:50,6,M
113,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:50,6,M
113,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:50,6,M
108,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:48,6,M
108,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:48,6,M
108,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:46,6,M
108,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:46,6,M
107,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:44,6,M
107,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:44,6,M
106,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:43,6,M
106,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:43,6,M
107,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:41,6,M
107,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:41,6,M
103,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:39,6,M
103,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:39,6,M
103,93,29.3,Fearful,81,93,28.9,05/04/2022 13:49:39,6,M
103,83,29.1,Fearful,81,93,28.9,05/04/2022 13:49:37,6,M
103,83,29.1,Fearful,81,93,28.9,05/04/2022 13:49:37,6,M
106,83,29.1,Fearful,81,93,28.9,05/04/2022 13:49:35,6,M
106,83,29.1,Fearful,81,93,28.9,05/04/2022 13:49:35,6,M
100,83,29.3,Fearful,81,93,28.9,05/04/2022 13:49:34,6,M
100,83,29.3,Fearful,81,93,28.9,05/04/2022 13:49:34,6,M
89,83,29.3,Fearful,81,93,28.9,05/04/2022 13:49:32,6,M
89,83,29.3,Fearful,81,93,28.9,05/04/2022 13:49:32,6,M
104,83,29.3,Fearful,81,93,28.9,05/04/2022 13:49:30,6,M
104,83,29.3,Fearful,81,93,28.9,05/04/2022 13:49:30,6,M
104,83,29.3,Fearful,81,93,28.9,05/04/2022 13:49:30,6,M
87,83,29.3,Fearful,81,93,28.9,05/04/2022 13:49:28,6,M
87,83,29.2,Fearful,81,93,28.9,05/04/2022 13:49:08,6,M
87,83,29.2,Fearful,81,93,28.9,05/04/2022 13:49:08,6,M
80,83,29.2,Fearful,81,93,28.9,05/04/2022 13:49:00,6,M
80,83,29.2,Fearful,81,93,28.9,05/04/2022 13:49:00,6,M
83,83,29.2,Sad,81,93,28.9,05/04/2022 13:48:58,6,M
83,83,29.2,Fearful,81,93,28.9,05/04/2022 13:48:58,6,M
86,83,29.6,Fearful,81,93,28.9,05/04/2022 13:48:56,6,M
86,83,29.6,Fearful,81,93,28.9,05/04/2022 13:48:56,6,M
82,83,29.6,Fearful,81,93,28.9,05/04/2022 13:48:54,6,M
82,83,29.6,Fearful,81,93,28.9,05/04/2022 13:48:54,6,M
80,84,29.2,Fearful,81,93,28.9,05/04/2022 13:48:53,6,M
80,84,29.2,Fearful,81,93,28.9,05/04/2022 13:48:53,6,M
80,84,29.2,Fearful,81,93,28.9,05/04/2022 13:48:53,6,M
77,84,29.2,Fearful,81,93,28.9,05/04/2022 13:48:51,6,M
77,84,29.2,Fearful,81,93,28.9,05/04/2022 13:48:51,6,M
77,84,29.2,Fearful,81,93,28.9,05/04/2022 13:48:49,6,M
77,84,29.2,Fearful,81,93,28.9,05/04/2022 13:48:49,6,M
77,84,29.2,Fearful,81,93,28.9,05/04/2022 13:48:49,6,M
75,87,29.2,Fearful,81,93,28.9,05/04/2022 13:48:47,6,M
75,87,29.2,Fearful,81,93,28.9,05/04/2022 13:48:47,6,M
76,87,29.2,Fearful,81,93,28.9,05/04/2022 13:48:46,6,M
76,87,29.2,Fearful,81,93,28.9,05/04/2022 13:48:46,6,M
98,87,21.4,Fearful,81,93,28.9,05/04/2022 13:48:44,6,M
98,87,21.4,Fearful,81,93,28.9,05/04/2022 13:48:44,6,M
113,91,21.4,Fearful,81,93,28.9,05/04/2022 13:48:11,6,M
113,91,21.4,Sad,81,93,28.9,05/04/2022 13:48:11,6,M
107,91,21.4,Sad,81,93,28.9,05/04/2022 13:48:10,6,M
107,91,21.4,Angry,81,93,28.9,05/04/2022 13:48:10,6,M
107,91,21.4,Sad,81,93,28.9,05/04/2022 13:48:10,6,M
111,91,21.4,Fearful,81,93,28.9,05/04/2022 13:48:08,6,M
101,91,21.4,Neutral,81,93,28.9,05/04/2022 13:48:06,6,M
101,91,21.4,Angry,81,93,28.9,05/04/2022 13:48:06,6,M
107,91,21.4,Fearful,81,93,28.9,05/04/2022 13:48:04,6,M
107,91,21.4,Fearful,81,93,28.9,05/04/2022 13:48:04,6,M
112,95,21.4,Fearful,81,93,28.9,05/04/2022 13:48:03,6,M
112,95,21.4,Fearful,81,93,28.9,05/04/2022 13:48:03,6,M
127,95,21.4,Fearful,81,93,28.9,05/04/2022 13:48:01,6,M
127,95,21.4,Fearful,81,93,28.9,05/04/2022 13:48:01,6,M
147,95,24.9,Fearful,81,93,28.9,05/04/2022 13:47:59,6,M
147,95,24.9,Neutral,81,93,28.9,05/04/2022 13:47:59,6,M
173,95,24.9,Fearful,81,93,28.9,05/04/2022 13:47:57,6,M
173,95,24.9,Fearful,81,93,28.9,05/04/2022 13:47:57,6,M
295,95,20.9,Fearful,81,93,28.9,05/04/2022 13:47:55,6,M
295,95,20.9,Fearful,81,93,28.9,05/04/2022 13:47:55,6,M
257,95,20.9,Sad,81,93,28.9,05/04/2022 13:47:54,6,M
257,95,20.9,Sad,81,93,28.9,05/04/2022 13:47:54,6,M
26,95,20.9,Sad,81,93,28.9,05/04/2022 13:47:52,6,M
26,95,20.9,Sad,81,93,28.9,05/04/2022 13:47:52,6,M
32,95,20.9,Sad,81,93,28.9,05/04/2022 13:47:50,6,M
112,95,20.9,Sad,81,93,28.9,05/04/2022 13:47:49,6,M
112,95,20.9,Sad,81,93,28.9,05/04/2022 13:47:49,6,M
22,87,27.8,Fearful,80,91,28.2,05/04/2022 13:43:52,5,M
64,87,27.8,Neutral,80,91,28.2,05/04/2022 13:43:51,5,M
64,87,27.8,Angry,80,91,28.2,05/04/2022 13:43:51,5,M
61,87,27.8,Neutral,80,91,28.2,05/04/2022 13:43:49,5,M
61,87,27.8,Neutral,80,91,28.2,05/04/2022 13:43:49,5,M
69,92,28.2,Neutral,80,91,28.2,05/04/2022 13:43:47,5,M
69,92,28.2,Neutral,80,91,28.2,05/04/2022 13:43:47,5,M
67,92,28.2,Neutral,80,91,28.2,05/04/2022 13:43:45,5,M
67,92,28.2,Neutral,80,91,28.2,05/04/2022 13:43:45,5,M
85,92,28.2,Neutral,80,91,28.2,05/04/2022 13:43:44,5,M
85,92,28.2,Neutral,80,91,28.2,05/04/2022 13:43:44,5,M
85,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:42,5,M
85,97,28.2,Fearful,80,91,28.2,05/04/2022 13:43:42,5,M
83,97,28.2,Fearful,80,91,28.2,05/04/2022 13:43:40,5,M
83,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:40,5,M
82,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:38,5,M
82,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:38,5,M
78,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:37,5,M
78,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:37,5,M
79,97,28.2,Fearful,80,91,28.2,05/04/2022 13:43:35,5,M
79,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:35,5,M
79,97,28.2,Fearful,80,91,28.2,05/04/2022 13:43:33,5,M
79,97,28.2,Fearful,80,91,28.2,05/04/2022 13:43:33,5,M
76,97,28.1,Fearful,80,91,28.2,05/04/2022 13:43:31,5,M
76,97,28.1,Neutral,80,91,28.2,05/04/2022 13:43:31,5,M
70,97,28.1,Neutral,80,91,28.2,05/04/2022 13:43:30,5,M
70,97,28.1,Neutral,80,91,28.2,05/04/2022 13:43:30,5,M
74,97,28.1,Neutral,80,91,28.2,05/04/2022 13:43:28,5,M
74,97,28.1,Fearful,80,91,28.2,05/04/2022 13:43:26,5,M
74,97,28.1,Neutral,80,91,28.2,05/04/2022 13:43:26,5,M
73,97,28.1,Neutral,80,91,28.2,05/04/2022 13:43:24,5,M
73,97,28.1,Neutral,80,91,28.2,05/04/2022 13:43:24,5,M
66,98,28.1,Neutral,80,91,28.2,05/04/2022 13:43:23,5,M
66,98,28.1,Sad,80,91,28.2,05/04/2022 13:43:23,5,M
62,98,28.1,Fearful,80,91,28.2,05/04/2022 13:43:21,5,M
62,98,28.1,Fearful,80,91,28.2,05/04/2022 13:43:21,5,M
62,98,28.1,Fearful,80,91,28.2,05/04/2022 13:43:21,5,M
59,98,28.2,Fearful,80,91,28.2,05/04/2022 13:43:19,5,M
73,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:17,5,M
73,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:17,5,M
74,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:15,5,M
74,97,28.2,Neutral,80,91,28.2,05/04/2022 13:43:15,5,M
82,97,28.2,Angry,80,91,28.2,05/04/2022 13:43:14,5,M
82,97,28.2,Fearful,80,91,28.2,05/04/2022 13:43:14,5,M
88,96,28.2,Fearful,80,91,28.2,05/04/2022 13:43:12,5,M
88,96,28.2,Fearful,80,91,28.2,05/04/2022 13:43:12,5,M
88,96,28.2,Sad,80,91,28.2,05/04/2022 13:43:12,5,M
86,96,28.1,Fearful,80,91,28.2,05/04/2022 13:43:10,5,M
86,96,28.1,Fearful,80,91,28.2,05/04/2022 13:43:10,5,M
83,96,28.1,Neutral,80,91,28.2,05/04/2022 13:43:08,5,M
83,96,28.1,Fearful,80,91,28.2,05/04/2022 13:43:08,5,M
79,96,28.3,Fearful,80,91,28.2,05/04/2022 13:43:07,5,M
79,96,28.3,Neutral,80,91,28.2,05/04/2022 13:43:07,5,M
89,96,28.3,Fearful,80,91,28.2,05/04/2022 13:43:05,5,M
89,96,28.3,Neutral,80,91,28.2,05/04/2022 13:43:05,5,M
89,96,28.3,Neutral,80,91,28.2,05/04/2022 13:43:05,5,M
87,96,28.3,Fearful,80,91,28.2,05/04/2022 13:42:56,5,M
87,96,28.3,Fearful,80,91,28.2,05/04/2022 13:42:56,5,M
86,96,28.3,Fearful,80,91,28.2,05/04/2022 13:42:55,5,M
86,96,28.3,Fearful,80,91,28.2,05/04/2022 13:42:55,5,M
87,96,28.3,Fearful,80,91,28.2,05/04/2022 13:42:53,5,M
86,96,28.3,Neutral,80,91,28.2,05/04/2022 13:42:51,5,M
86,96,28.3,Fearful,80,91,28.2,05/04/2022 13:42:51,5,M
83,96,28.3,Fearful,80,91,28.2,05/04/2022 13:42:49,5,M
84,95,28.3,Neutral,80,91,28.2,05/04/2022 13:42:48,5,M
84,95,28.3,Neutral,80,91,28.2,05/04/2022 13:42:48,5,M
80,95,28.3,Fearful,80,91,28.2,05/04/2022 13:42:46,5,M
80,95,28.3,Fearful,80,91,28.2,05/04/2022 13:42:46,5,M
86,95,28.3,Angry,80,91,28.2,05/04/2022 13:42:44,5,M
86,95,28.3,Neutral,80,91,28.2,05/04/2022 13:42:44,5,M
88,95,27.8,Fearful,80,91,28.2,05/04/2022 13:42:42,5,M
88,95,27.8,Sad,80,91,28.2,05/04/2022 13:42:42,5,M
87,95,27.8,Sad,80,91,28.2,05/04/2022 13:42:40,5,M
87,95,27.8,Fearful,80,91,28.2,05/04/2022 13:42:40,5,M
84,95,28,Fearful,80,91,28.2,05/04/2022 13:42:39,5,M
84,95,28,Fearful,80,91,28.2,05/04/2022 13:42:39,5,M
82,95,28,Fearful,80,91,28.2,05/04/2022 13:42:37,5,M
82,95,28,Fearful,80,91,28.2,05/04/2022 13:42:37,5,M
78,95,28,Fearful,80,91,28.2,05/04/2022 13:42:35,5,M
78,95,28,Neutral,80,91,28.2,05/04/2022 13:42:35,5,M
78,95,28,Neutral,80,91,28.2,05/04/2022 13:42:35,5,M
76,95,28,Fearful,80,91,28.2,05/04/2022 13:42:33,5,M
76,95,28,Neutral,80,91,28.2,05/04/2022 13:42:33,5,M
74,95,28,Fearful,80,91,28.2,05/04/2022 13:42:31,5,M
74,95,28,Fearful,80,91,28.2,05/04/2022 13:42:31,5,M
90,95,28.1,Fearful,80,91,28.2,05/04/2022 13:42:30,5,M
90,95,28.1,Fearful,80,91,28.2,05/04/2022 13:42:30,5,M
90,95,28.1,Neutral,80,91,28.2,05/04/2022 13:42:28,5,M
90,95,28.3,Neutral,80,91,28.2,05/04/2022 13:42:26,5,M
90,95,28.3,Neutral,80,91,28.2,05/04/2022 13:42:26,5,M
89,95,28.3,Fearful,80,91,28.2,05/04/2022 13:42:24,5,M
89,95,28.3,Neutral,80,91,28.2,05/04/2022 13:42:24,5,M
76,93,28.3,Neutral,80,91,28.2,05/04/2022 13:42:22,5,M
76,93,28.3,Neutral,80,91,28.2,05/04/2022 13:42:22,5,M
76,93,28.3,Neutral,80,91,28.2,05/04/2022 13:42:14,5,M
76,93,28.3,Neutral,80,91,28.2,05/04/2022 13:42:14,5,M
74,93,28.3,Neutral,80,91,28.2,05/04/2022 13:42:12,5,M
74,93,28.3,Neutral,80,91,28.2,05/04/2022 13:42:12,5,M
73,93,28.3,Neutral,80,91,28.2,05/04/2022 13:42:10,5,M
73,93,28.3,Neutral,80,91,28.2,05/04/2022 13:42:10,5,M
64,93,27.9,Neutral,80,91,28.2,05/04/2022 13:42:03,5,M
64,93,27.9,Neutral,80,91,28.2,05/04/2022 13:42:03,5,M
63,93,28.1,Sad,80,91,28.2,05/04/2022 13:42:01,5,M
63,93,28.1,Sad,80,91,28.2,05/04/2022 13:42:01,5,M
67,93,28.1,Fearful,80,91,28.2,05/04/2022 13:42:00,5,M
67,93,28.1,Sad,80,91,28.2,05/04/2022 13:42:00,5,M
73,93,28.1,Fearful,80,91,28.2,05/04/2022 13:41:58,5,M
73,93,28.1,Fearful,80,91,28.2,05/04/2022 13:41:58,5,M
76,93,28.1,Neutral,80,91,28.2,05/04/2022 13:41:49,5,M
76,93,28.1,Neutral,80,91,28.2,05/04/2022 13:41:49,5,M
72,93,28.1,Fearful,80,91,28.2,05/04/2022 13:41:48,5,M
72,93,28.1,Neutral,80,91,28.2,05/04/2022 13:41:48,5,M
65,93,28.1,Angry,80,91,28.2,05/04/2022 13:41:46,5,M
65,93,28.1,Neutral,80,91,28.2,05/04/2022 13:41:46,5,M
67,93,28.1,Neutral,80,91,28.2,05/04/2022 13:41:44,5,M
67,93,28.1,Neutral,80,91,28.2,05/04/2022 13:41:44,5,M
74,93,28.1,Neutral,80,91,28.2,05/04/2022 13:41:42,5,M
74,93,28.1,Fearful,80,91,28.2,05/04/2022 13:41:42,5,M
74,93,27.9,Fearful,80,91,28.2,05/04/2022 13:41:41,5,M
74,93,27.9,Angry,80,91,28.2,05/04/2022 13:41:41,5,M
74,93,27.9,Neutral,80,91,28.2,05/04/2022 13:41:41,5,M
77,93,27.9,Neutral,80,91,28.2,05/04/2022 13:41:39,5,M
77,93,27.9,Neutral,80,91,28.2,05/04/2022 13:41:39,5,M
76,95,27.9,Angry,80,91,28.2,05/04/2022 13:41:37,5,M
76,95,27.9,Neutral,80,91,28.2,05/04/2022 13:41:37,5,M
76,95,27.9,Neutral,80,91,28.2,05/04/2022 13:41:22,5,M
76,95,27.9,Neutral,80,91,28.2,05/04/2022 13:41:22,5,M
73,95,27.9,Fearful,80,91,28.2,05/04/2022 13:41:20,5,M
73,95,27.9,Neutral,80,91,28.2,05/04/2022 13:41:20,5,M
72,95,27.9,Fearful,80,91,28.2,05/04/2022 13:41:18,5,M
72,95,27.9,Fearful,80,91,28.2,05/04/2022 13:41:18,5,M
72,95,27.9,Fearful,80,91,28.2,05/04/2022 13:41:18,5,M
76,95,28.1,Fearful,80,91,28.2,05/04/2022 13:41:17,5,M
76,95,28.1,Fearful,80,91,28.2,05/04/2022 13:41:17,5,M
69,95,28.1,Fearful,80,91,28.2,05/04/2022 13:41:15,5,M
69,95,28.1,Fearful,80,91,28.2,05/04/2022 13:41:15,5,M
70,95,28.1,Sad,80,91,28.2,05/04/2022 13:41:13,5,M
70,95,28.1,Neutral,80,91,28.2,05/04/2022 13:41:13,5,M
78,95,28.1,Angry,80,91,28.2,05/04/2022 13:41:11,5,M
78,95,28.1,Angry,80,91,28.2,05/04/2022 13:41:11,5,M
75,95,28.1,Neutral,80,91,28.2,05/04/2022 13:41:10,5,M
75,95,28.1,Neutral,80,91,28.2,05/04/2022 13:41:10,5,M
73,95,28.1,Neutral,80,91,28.2,05/04/2022 13:41:08,5,M
73,95,28.1,Neutral,80,91,28.2,05/04/2022 13:41:08,5,M
72,95,28.1,Neutral,80,91,28.2,05/04/2022 13:41:06,5,M
72,95,28.1,Neutral,80,91,28.2,05/04/2022 13:41:06,5,M
66,95,28.1,Angry,80,91,28.2,05/04/2022 13:41:04,5,M
66,95,28.1,Neutral,80,91,28.2,05/04/2022 13:41:04,5,M
56,96,28.1,Angry,80,91,28.2,05/04/2022 13:41:03,5,M
56,96,28.1,Angry,80,91,28.2,05/04/2022 13:41:03,5,M
56,96,28.1,Fearful,80,91,28.2,05/04/2022 13:41:03,5,M
65,96,28.1,Angry,80,91,28.2,05/04/2022 13:41:01,5,M
65,96,28.1,Sad,80,91,28.2,05/04/2022 13:41:01,5,M
82,96,28.1,Fearful,80,91,28.2,05/04/2022 13:40:59,5,M
82,96,28.1,Angry,80,91,28.2,05/04/2022 13:40:59,5,M
79,96,28.1,Angry,80,91,28.2,05/04/2022 13:40:57,5,M
79,96,28.1,Fearful,80,91,28.2,05/04/2022 13:40:57,5,M
78,96,28.1,Angry,80,91,28.2,05/04/2022 13:40:56,5,M
78,96,28.1,Sad,80,91,28.2,05/04/2022 13:40:56,5,M
80,96,28.1,Neutral,80,91,28.2,05/04/2022 13:40:54,5,M
80,96,28.1,Angry,80,91,28.2,05/04/2022 13:40:54,5,M
70,95,28.1,Angry,80,91,28.2,05/04/2022 13:40:50,5,M
66,95,28.1,Neutral,80,91,28.2,05/04/2022 13:40:49,5,M
66,95,28.1,Angry,80,91,28.2,05/04/2022 13:40:49,5,M
77,86,28,Angry,80,91,28.2,05/04/2022 13:40:47,5,M
77,86,28,Angry,80,91,28.2,05/04/2022 13:40:47,5,M
75,86,28,Angry,80,91,28.2,05/04/2022 13:40:45,5,M
75,86,28,Angry,80,91,28.2,05/04/2022 13:40:45,5,M
75,86,28.2,Fearful,80,91,28.2,05/04/2022 13:40:43,5,M
75,86,28.2,Angry,80,91,28.2,05/04/2022 13:40:43,5,M
73,86,28.2,Angry,80,91,28.2,05/04/2022 13:40:41,5,M
73,86,28.2,Neutral,80,91,28.2,05/04/2022 13:40:41,5,M
65,86,28,Angry,80,91,28.2,05/04/2022 13:40:40,5,M
65,86,28,Angry,80,91,28.2,05/04/2022 13:40:40,5,M
59,86,28,Angry,80,91,28.2,05/04/2022 13:40:38,5,M
59,86,28,Angry,80,91,28.2,05/04/2022 13:40:38,5,M
59,86,28,Angry,80,91,28.2,05/04/2022 13:40:38,5,M
74,86,28,Sad,80,91,28.2,05/04/2022 13:40:36,5,M
74,86,28,Fearful,80,91,28.2,05/04/2022 13:40:36,5,M
77,86,28,Angry,80,91,28.2,05/04/2022 13:40:34,5,M
77,86,28,Fearful,80,91,28.2,05/04/2022 13:40:34,5,M
71,86,28,Fearful,80,91,28.2,05/04/2022 13:40:33,5,M
71,86,28,Angry,80,91,28.2,05/04/2022 13:40:33,5,M
70,86,28.2,Angry,80,91,28.2,05/04/2022 13:40:31,5,M
70,86,28.2,Angry,80,91,28.2,05/04/2022 13:40:31,5,M
72,86,28.2,Fearful,80,91,28.2,05/04/2022 13:40:29,5,M
78,88,27.8,Surprised,80,91,28.2,05/04/2022 13:40:27,5,M
81,88,27.8,Sad,80,91,28.2,05/04/2022 13:40:25,5,M
81,88,27.8,Sad,80,91,28.2,05/04/2022 13:40:25,5,M
79,88,28.2,Fearful,80,91,28.2,05/04/2022 13:40:24,5,M
79,88,28.2,Fearful,80,91,28.2,05/04/2022 13:40:24,5,M
79,88,28.2,Fearful,80,91,28.2,05/04/2022 13:40:24,5,M
76,88,28.2,Sad,80,91,28.2,05/04/2022 13:40:22,5,M
76,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:22,5,M
73,88,28.2,Fearful,80,91,28.2,05/04/2022 13:40:20,5,M
73,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:20,5,M
76,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:18,5,M
76,88,28.2,Sad,80,91,28.2,05/04/2022 13:40:18,5,M
72,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:17,5,M
72,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:17,5,M
72,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:17,5,M
65,88,28.2,Angry,80,91,28.2,05/04/2022 13:40:15,5,M
65,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:15,5,M
76,88,28.2,Fearful,80,91,28.2,05/04/2022 13:40:13,5,M
76,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:13,5,M
87,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:11,5,M
87,88,28.2,Sad,80,91,28.2,05/04/2022 13:40:11,5,M
87,88,28.2,Fearful,80,91,28.2,05/04/2022 13:40:11,5,M
84,88,28.2,Sad,80,91,28.2,05/04/2022 13:40:03,5,M
86,88,28.2,Neutral,80,91,28.2,05/04/2022 13:40:01,5,M
86,88,28.2,Angry,80,91,28.2,05/04/2022 13:40:01,5,M
88,88,28.2,Sad,80,91,28.2,05/04/2022 13:39:59,5,M
88,88,28.2,Sad,80,91,28.2,05/04/2022 13:39:59,5,M
86,88,28.2,Sad,80,91,28.2,05/04/2022 13:39:58,5,M
82,88,28.2,Neutral,80,91,28.2,05/04/2022 13:39:52,5,M
82,88,28.2,Sad,80,91,28.2,05/04/2022 13:39:52,5,M
79,88,28,Neutral,80,91,28.2,05/04/2022 13:39:51,5,M
79,88,28,Fearful,80,91,28.2,05/04/2022 13:39:51,5,M
79,88,28,Neutral,80,91,28.2,05/04/2022 13:39:51,5,M
75,88,28,Neutral,80,91,28.2,05/04/2022 13:39:49,5,M
75,88,28,Neutral,80,91,28.2,05/04/2022 13:39:49,5,M
71,93,28,Angry,80,91,28.2,05/04/2022 13:39:47,5,M
71,93,28,Angry,80,91,28.2,05/04/2022 13:39:47,5,M
68,93,28,Neutral,80,91,28.2,05/04/2022 13:39:45,5,M
68,93,28,Neutral,80,91,28.2,05/04/2022 13:39:45,5,M
75,93,28,Neutral,80,91,28.2,05/04/2022 13:39:43,5,M
75,93,28,Surprised,80,91,28.2,05/04/2022 13:39:43,5,M
69,93,28,Sad,80,91,28.2,05/04/2022 13:39:35,5,M
69,93,28,Neutral,80,91,28.2,05/04/2022 13:39:35,5,M
57,93,28,Neutral,80,91,28.2,05/04/2022 13:39:33,5,M
57,93,28,Neutral,80,91,28.2,05/04/2022 13:39:33,5,M
58,93,28,Neutral,80,91,28.2,05/04/2022 13:39:18,5,M
58,93,28,Neutral,80,91,28.2,05/04/2022 13:39:18,5,M
78,93,28,Neutral,80,91,28.2,05/04/2022 13:39:16,5,M
78,93,28,Neutral,80,91,28.2,05/04/2022 13:39:16,5,M
72,93,28,Neutral,80,91,28.2,05/04/2022 13:39:15,5,M
72,93,28,Neutral,80,91,28.2,05/04/2022 13:39:15,5,M
64,93,28.2,Neutral,80,91,28.2,05/04/2022 13:39:13,5,M
64,93,28.2,Neutral,80,91,28.2,05/04/2022 13:39:13,5,M
73,93,28.2,Neutral,80,91,28.2,05/04/2022 13:39:11,5,M
73,93,28.2,Neutral,80,91,28.2,05/04/2022 13:39:11,5,M
70,93,28.1,Fearful,80,91,28.2,05/04/2022 13:39:09,5,M
70,93,28.1,Neutral,80,91,28.2,05/04/2022 13:39:09,5,M
77,92,28.1,Fearful,80,91,28.2,05/04/2022 13:39:08,5,M
77,92,28.1,Neutral,80,91,28.2,05/04/2022 13:39:08,5,M
74,92,28.1,Surprised,80,91,28.2,05/04/2022 13:39:06,5,M
74,92,28.1,Neutral,80,91,28.2,05/04/2022 13:39:06,5,M
92,92,28.1,Neutral,80,91,28.2,05/04/2022 13:39:04,5,M
92,92,28.1,Surprised,80,91,28.2,05/04/2022 13:39:04,5,M
91,92,28.1,Neutral,80,91,28.2,05/04/2022 13:39:02,5,M
91,92,28.1,Neutral,80,91,28.2,05/04/2022 13:39:02,5,M
89,92,28.1,Neutral,80,91,28.2,05/04/2022 13:39:01,5,M
89,92,28.1,Neutral,80,91,28.2,05/04/2022 13:39:01,5,M
87,92,28.1,Neutral,80,91,28.2,05/04/2022 13:38:59,5,M
87,92,28.1,Neutral,80,91,28.2,05/04/2022 13:38:59,5,M
87,90,28.1,Neutral,80,91,28.2,05/04/2022 13:38:57,5,M
87,90,28.1,Neutral,80,91,28.2,05/04/2022 13:38:57,5,M
74,90,28.1,Neutral,80,91,28.2,05/04/2022 13:38:55,5,M
74,90,28.1,Neutral,80,91,28.2,05/04/2022 13:38:55,5,M
81,90,28.2,Neutral,80,91,28.2,05/04/2022 13:38:47,5,M
81,90,28.2,Neutral,80,91,28.2,05/04/2022 13:38:47,5,M
66,90,28.2,Angry,80,91,28.2,05/04/2022 13:38:35,5,M
74,90,28.2,Angry,80,91,28.2,05/04/2022 13:38:33,5,M
74,90,28.2,Angry,80,91,28.2,05/04/2022 13:38:33,5,M
74,90,28.2,Neutral,80,91,28.2,05/04/2022 13:38:33,5,M
78,90,28.2,Angry,80,91,28.2,05/04/2022 13:38:31,5,M
78,90,28.2,Neutral,80,91,28.2,05/04/2022 13:38:31,5,M
78,90,28.2,Neutral,80,91,28.2,05/04/2022 13:38:30,5,M
83,90,28.2,Neutral,80,91,28.2,05/04/2022 13:38:28,5,M
80,90,28.2,Neutral,80,91,28.2,05/04/2022 13:38:26,5,M
80,90,28.2,Neutral,80,91,28.2,05/04/2022 13:38:26,5,M
80,90,28.1,Angry,80,91,28.2,05/04/2022 13:38:24,5,M
83,92,28.1,Angry,80,91,28.2,05/04/2022 13:38:23,5,M
83,92,28.1,Angry,80,91,28.2,05/04/2022 13:38:23,5,M
80,92,28.1,Angry,80,91,28.2,05/04/2022 13:38:21,5,M
80,92,28.1,Angry,80,91,28.2,05/04/2022 13:38:21,5,M
76,92,28.1,Angry,80,91,28.2,05/04/2022 13:38:19,5,M
